game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,18,4,9:02,10.4,1,2.6,24.4,3,missed,"Wiggins, Andrew",3.8
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,19,4,8:26,8.2,1,2,2.8,2,made,"Wiggins, Andrew",2.2
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,20,4,7:58,14.3,0,2,26.7,3,missed,"Wiggins, Andrew",2.3
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,21,4,6:21,8.2,3,2.8,8,2,missed,"Brown, Lorenzo",1
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,22,4,3:53,3.9,0,0.7,21,3,made,"Brown, Lorenzo",1.5
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,23,4,2:32,13,0,0.7,22.2,3,made,"LaVine, Zach",4
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,24,4,0:29,6.2,0,0.6,24.8,3,missed,"Brown, Lorenzo",4
"APR 11, 2015 - GSW vs. MIN",4/11/2015,MIN,H,W,9,25,4,0:15,12.5,0,0.6,23,3,made,"LaVine, Zach",6.9
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,1,1,11:44,9,0,0.7,17.8,2,made,"Lee, Courtney",6.6
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,2,1,9:41,17,0,0.5,0.9,2,made,"Lee, Courtney",2.7
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,3,1,8:40,10.5,0,0.6,0.4,2,made,"Lee, Courtney",2
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,4,1,5:26,17.9,0,1,22.9,3,made,"Udrih, Beno",5.2
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,5,2,9:36,11.5,0,0.7,25,3,made,"Adams, Jordan",5
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,6,2,8:11,11.1,0,1.2,1.2,2,made,"Adams, Jordan",3.5
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,7,2,7:18,12,0,0.8,24.7,3,made,"Adams, Jordan",4.6
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,8,2,6:48,14,0,0.8,0.9,2,made,"Green, Jeff",3.5
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,9,2,6:04,18.6,0,0.8,29.2,3,missed,"Green, JaMychal",11.8
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,10,2,5:31,7.6,0,0.8,3.8,2,made,"Randolph, Zach",3.2
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,11,2,4:55,13.4,0,0.7,22.4,3,made,"Adams, Jordan",3.8
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,12,2,4:29,12.3,0,1.4,27.3,3,made,"Udrih, Beno",2.7
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,13,2,4:01,16.5,1,1.4,25.3,3,made,"Adams, Jordan",4.8
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,14,2,2:58,16.5,6,5.5,1.4,2,missed,"Koufos, Kosta",1
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,15,2,2:31,14.7,0,0.9,24.9,3,made,"Calathes, Nick",5.3
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,16,2,1:31,11.7,2,2.4,19.8,2,made,"Calathes, Nick",2.9
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,17,2,0:55,6.8,1,4.4,18.1,2,missed,"Calathes, Nick",1.7
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,18,3,10:49,8,1,2,24.7,3,missed,"Gasol, Marc",3.4
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,19,3,6:38,14.9,0,0.7,24.4,3,made,"Lee, Courtney",4.3
"APR 13, 2015 - GSW vs. MEM",4/13/2015,MEM,H,W,4,20,3,5:11,7.3,6,5.5,11.1,2,missed,"Lee, Courtney",1.6
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,1,1,11:49,13.6,0,0.6,19.3,2,missed,"Harris, Gary",2.4
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,2,1,10:41,18.5,0,0.8,25.2,3,made,"Harris, Gary",4
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,3,1,9:45,16.8,1,1.6,24.6,3,missed,"Harris, Gary",3.3
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,4,1,8:02,12.3,0,0.6,3.7,2,made,"Lawson, Ty",1.7
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,5,1,7:38,19.9,0,0.7,23.2,3,missed,"Nurkic, Jusuf",6.2
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,6,1,7:00,11.9,0,0.9,23,3,made,"Harris, Gary",8.9
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,7,1,5:43,8.2,2,4.1,10.9,2,made,"Harris, Gary",3.5
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,8,2,6:08,19.3,0,0.8,25.8,3,made,"Green, Erick",4.7
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,9,2,4:57,13.7,3,4.1,4.8,2,missed,"Nurkic, Jusuf",3.5
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,10,2,4:52,20.8,1,1.6,22.2,3,made,"Chandler, Wilson",7.6
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,11,2,4:24,14,2,2.6,1.7,2,made,"Nurkic, Jusuf",3
"APR 15, 2015 - GSW vs. DEN",4/15/2015,DEN,H,W,7,12,2,3:53,10.2,0,0.6,23,3,made,"Harris, Gary",4.4
